Group	Breeds	ID
DC	Gallus_gallus_domesticus	Y1-m3
DC	Gallus_gallus_domesticus	Y1-m4
DC	Gallus_gallus_domesticus	Y1-m5
DC	Gallus_gallus_domesticus	YeonsanOgye
DC	Gallus_gallus_domesticus	You1
DC	Gallus_gallus_domesticus	You3
DC	Gallus_gallus_domesticus	YP170507-19x
DC	Gallus_gallus_domesticus	YP170605-028
DC	Gallus_gallus_domesticus	YP170605-029
DC	Gallus_gallus_domesticus	YP170605-030
DC	Gallus_gallus_domesticus	YP170605-031
DC	Gallus_gallus_domesticus	YP170605-032
DC	Gallus_gallus_domesticus	YP170605-033
DC	Gallus_gallus_domesticus	YP170605-034
DC	Gallus_gallus_domesticus	YP170605-035
DC	Gallus_gallus_domesticus	YP170605-036
DC	Gallus_gallus_domesticus	YP170605-037
DC	Gallus_gallus_domesticus	YP170605-038
DC	Gallus_gallus_domesticus	YP170605-039
DC	Gallus_gallus_domesticus	YP170605-040
DC	Gallus_gallus_domesticus	YP170605-041
DC	Gallus_gallus_domesticus	YP170605-042
DC	Gallus_gallus_domesticus	YP170605-043
DC	Gallus_gallus_domesticus	YP170605-045
DC	Gallus_gallus_domesticus	YP170605-046
DC	Gallus_gallus_domesticus	YP170605-047
DC	Gallus_gallus_domesticus	YP170605-048
DC	Gallus_gallus_domesticus	YP170605-049
DC	Gallus_gallus_domesticus	YP170605-050
DC	Gallus_gallus_domesticus	YP170605-051
DC	Gallus_gallus_domesticus	YP170605-052
DC	Gallus_gallus_domesticus	YP170605-053
DC	Gallus_gallus_domesticus	YP170605-054
DC	Gallus_gallus_domesticus	YP170605-055
DC	Gallus_gallus_domesticus	YP170605-056
DC	Gallus_gallus_domesticus	YP170605-057
DC	Gallus_gallus_domesticus	YP170605-058
DC	Gallus_gallus_domesticus	YP170605-059
DC	Gallus_gallus_domesticus	YP170605-060
DC	Gallus_gallus_domesticus	YP170605-061
DC	Gallus_gallus_domesticus	YP170605-062
DC	Gallus_gallus_domesticus	YP170605-063
DC	Gallus_gallus_domesticus	YP170605-064
DC	Gallus_gallus_domesticus	YP170605-065
DC	Gallus_gallus_domesticus	YP170605-066
DC	Gallus_gallus_domesticus	YP170605-067
DC	Gallus_gallus_domesticus	YP170605-068
DC	Gallus_gallus_domesticus	YP170605-070
DC	Gallus_gallus_domesticus	YP170605-071
DC	Gallus_gallus_domesticus	YP170605-072
DC	Gallus_gallus_domesticus	YP170605-073
DC	Gallus_gallus_domesticus	YP170605-074
DC	Gallus_gallus_domesticus	YP170605-075
DC	Gallus_gallus_domesticus	YP170605-076
DC	Gallus_gallus_domesticus	YP170605-077
DC	Gallus_gallus_domesticus	YP170605-078
DC	Gallus_gallus_domesticus	YP170605-079
DC	Gallus_gallus_domesticus	YP170605-080
DC	Gallus_gallus_domesticus	YP170605-081
DC	Gallus_gallus_domesticus	YP170605-082
DC	Gallus_gallus_domesticus	YP170605-083
DC	Gallus_gallus_domesticus	YP170605-084
DC	Gallus_gallus_domesticus	YP170727-038
DC	Gallus_gallus_domesticus	YP170727-039
DC	Gallus_gallus_domesticus	YP170727-041
DC	Gallus_gallus_domesticus	YP170727-051
DC	Gallus_gallus_domesticus	YP170727-052
DC	Gallus_gallus_domesticus	YP170727-053
DC	Gallus_gallus_domesticus	YP170727-054
DC	Gallus_gallus_domesticus	YP170727-055
DC	Gallus_gallus_domesticus	YP170727-056
DC	Gallus_gallus_domesticus	YP170727-061
DC	Gallus_gallus_domesticus	YP170727-096
DC	Gallus_gallus_domesticus	YP170727-097
DC	Gallus_gallus_domesticus	YP170727-105
DC	Gallus_gallus_domesticus	YP180530-01
DC	Gallus_gallus_domesticus	YP180530-02
DC	Gallus_gallus_domesticus	YP180530-03
DC	Gallus_gallus_domesticus	YP180530-04
DC	Gallus_gallus_domesticus	YP180530-05
DC	Gallus_gallus_domesticus	YP180530-07
DC	Gallus_gallus_domesticus	YP180530-08
DC	Gallus_gallus_domesticus	YP180530-09
DC	Gallus_gallus_domesticus	YP180530-10
DC	Gallus_gallus_domesticus	YP180530-11
DC	Gallus_gallus_domesticus	YP180530-12
DC	Gallus_gallus_domesticus	YP180530-14
DC	Gallus_gallus_domesticus	YP180530-15
DC	Gallus_gallus_domesticus	YP180530-16
DC	Gallus_gallus_domesticus	YP180530-17
DC	Gallus_gallus_domesticus	YP180530-19
DC	Gallus_gallus_domesticus	YP180530-20
DC	Gallus_gallus_domesticus	YP180530-21
DC	Gallus_gallus_domesticus	YP180530-22
DC	Gallus_gallus_domesticus	YP180530-23
DC	Gallus_gallus_domesticus	YP180530-24
DC	Gallus_gallus_domesticus	YP180530-25
DC	Gallus_gallus_domesticus	YP180530-26
DC	Gallus_gallus_domesticus	YP180530-27
DC	Gallus_gallus_domesticus	YP180530-28
DC	Gallus_gallus_domesticus	YP180530-29
DC	Gallus_gallus_domesticus	YP180530-30
DC	Gallus_gallus_domesticus	YP180530-31
DC	Gallus_gallus_domesticus	YP18835
DC	Gallus_gallus_domesticus	YP19585
DC	Gallus_gallus_domesticus	YP19586
DC	Gallus_gallus_domesticus	YP19587
DC	Gallus_gallus_domesticus	YP19588
DC	Gallus_gallus_domesticus	YP19589
DC	Gallus_gallus_domesticus	YP19609
DC	Gallus_gallus_domesticus	YP19610
DC	Gallus_gallus_domesticus	YP19613
DC	Gallus_gallus_domesticus	YP19617
DC	Gallus_gallus_domesticus	YP19618
DC	Gallus_gallus_domesticus	YP19619
DC	Gallus_gallus_domesticus	YP19656
DC	Gallus_gallus_domesticus	YP19811
DC	Gallus_gallus_domesticus	YP19812
DC	Gallus_gallus_domesticus	YP19813
DC	Gallus_gallus_domesticus	YP19814
DC	Gallus_gallus_domesticus	YP19815
DC	Gallus_gallus_domesticus	YP19816
DC	Gallus_gallus_domesticus	YP19817
DC	Gallus_gallus_domesticus	YP19818
DC	Gallus_gallus_domesticus	YP19819
DC	Gallus_gallus_domesticus	YP19820
DC	Gallus_gallus_domesticus	YP19821
DC	Gallus_gallus_domesticus	YP19822
DC	Gallus_gallus_domesticus	YP5573
DC	Gallus_gallus_domesticus	YP5579
DC	Gallus_gallus_domesticus	yp914ypt
DC	Gallus_gallus_domesticus	ypt169
DC	Gallus_gallus_domesticus	ypt170
DC	Gallus_gallus_domesticus	ypt171
DC	Gallus_gallus_domesticus	ypt173
DC	Gallus_gallus_domesticus	ypt175
DC	Gallus_gallus_domesticus	ypt2041
DC	Gallus_gallus_domesticus	ypt2043
DC	Gallus_gallus_domesticus	ypt2051
DC	Gallus_gallus_domesticus	ypt2053
DC	Gallus_gallus_domesticus	ypt2063
DC	Gallus_gallus_domesticus	ypt2069
DC	Gallus_gallus_domesticus	ypt2071
DC	Gallus_gallus_domesticus	ypt2082
DC	Gallus_gallus_domesticus	ypt2086
DC	Gallus_gallus_domesticus	ypt2087
DC	Gallus_gallus_domesticus	ypt2091
DC	Gallus_gallus_domesticus	ypt2092
DC	Gallus_gallus_domesticus	ypt2093
DC	Gallus_gallus_domesticus	ypt2094
DC	Gallus_gallus_domesticus	ypt2095
DC	Gallus_gallus_domesticus	ypt2098
DC	Gallus_gallus_domesticus	ypt2100
DC	Gallus_gallus_domesticus	ypt2101
DC	Gallus_gallus_domesticus	ypt2102
DC	Gallus_gallus_domesticus	ypt2103
DC	Gallus_gallus_domesticus	ypt2105
DC	Gallus_gallus_domesticus	ypt2106
DC	Gallus_gallus_domesticus	ypt2107
DC	Gallus_gallus_domesticus	ypt2108
DC	Gallus_gallus_domesticus	ypt2109
DC	Gallus_gallus_domesticus	ypt2110
DC	Gallus_gallus_domesticus	ypt2111
DC	Gallus_gallus_domesticus	ypt2112
DC	Gallus_gallus_domesticus	ypt2114
DC	Gallus_gallus_domesticus	ypt2115
DC	Gallus_gallus_domesticus	ypt2116
DC	Gallus_gallus_domesticus	ypt2117
DC	Gallus_gallus_domesticus	ypt2118
DC	Gallus_gallus_domesticus	ypt2119
DC	Gallus_gallus_domesticus	ypt2120
DC	Gallus_gallus_domesticus	ypt2121
DC	Gallus_gallus_domesticus	ypt2122
DC	Gallus_gallus_domesticus	ypt2124
DC	Gallus_gallus_domesticus	ypt2126
DC	Gallus_gallus_domesticus	ypt2128
DC	Gallus_gallus_domesticus	ypt2144
DC	Gallus_gallus_domesticus	ypt2145
DC	Gallus_gallus_domesticus	ypt2146
DC	Gallus_gallus_domesticus	ypt2163
DC	Gallus_gallus_domesticus	ypt2164
DC	Gallus_gallus_domesticus	ypt2166
DC	Gallus_gallus_domesticus	ypt2167
DC	Gallus_gallus_domesticus	ypt2168
DC	Gallus_gallus_domesticus	ypt2169
DC	Gallus_gallus_domesticus	ypt217
DC	Gallus_gallus_domesticus	ypt2170
DC	Gallus_gallus_domesticus	ypt2171
DC	Gallus_gallus_domesticus	ypt2172
DC	Gallus_gallus_domesticus	ypt2173
DC	Gallus_gallus_domesticus	ypt2174
DC	Gallus_gallus_domesticus	ypt2175
DC	Gallus_gallus_domesticus	ypt2176
DC	Gallus_gallus_domesticus	ypt2177
DC	Gallus_gallus_domesticus	ypt2178
DC	Gallus_gallus_domesticus	ypt2184
DC	Gallus_gallus_domesticus	ypt2185
DC	Gallus_gallus_domesticus	ypt2186
DC	Gallus_gallus_domesticus	ypt2187
DC	Gallus_gallus_domesticus	ypt2189
DC	Gallus_gallus_domesticus	ypt219
DC	Gallus_gallus_domesticus	ypt2190
DC	Gallus_gallus_domesticus	ypt2191
DC	Gallus_gallus_domesticus	ypt220
DC	Gallus_gallus_domesticus	ypt2200
DC	Gallus_gallus_domesticus	ypt2201
DC	Gallus_gallus_domesticus	ypt2205
DC	Gallus_gallus_domesticus	ypt2209
DC	Gallus_gallus_domesticus	ypt221
DC	Gallus_gallus_domesticus	ypt2214
DC	Gallus_gallus_domesticus	ypt2215
DC	Gallus_gallus_domesticus	ypt2216
DC	Gallus_gallus_domesticus	ypt2217
DC	Gallus_gallus_domesticus	ypt2218
DC	Gallus_gallus_domesticus	ypt2219
DC	Gallus_gallus_domesticus	ypt222
DC	Gallus_gallus_domesticus	ypt2220
DC	Gallus_gallus_domesticus	ypt2221
DC	Gallus_gallus_domesticus	ypt2222
DC	Gallus_gallus_domesticus	ypt2365
DC	Gallus_gallus_domesticus	YPT2374
DC	Gallus_gallus_domesticus	YPT2375
DC	Gallus_gallus_domesticus	YPT2376
DC	Gallus_gallus_domesticus	ypt2391
DC	Gallus_gallus_domesticus	ypt2392
DC	Gallus_gallus_domesticus	ypt2393
DC	Gallus_gallus_domesticus	ypt2394
DC	Gallus_gallus_domesticus	ypt2395
DC	Gallus_gallus_domesticus	YPT2400
DC	Gallus_gallus_domesticus	YPT2401
DC	Gallus_gallus_domesticus	YPT2402
DC	Gallus_gallus_domesticus	YPT2403
DC	Gallus_gallus_domesticus	YPT2404
DC	Gallus_gallus_domesticus	YPT2416
DC	Gallus_gallus_domesticus	ypt2417
DC	Gallus_gallus_domesticus	ypt2418
DC	Gallus_gallus_domesticus	ypt2419
DC	Gallus_gallus_domesticus	YPT2420
DC	Gallus_gallus_domesticus	YPT2421
DC	Gallus_gallus_domesticus	YPT2422
DC	Gallus_gallus_domesticus	YPT2423
DC	Gallus_gallus_domesticus	YPT2425
DC	Gallus_gallus_domesticus	ypt2427
DC	Gallus_gallus_domesticus	ypt2430
DC	Gallus_gallus_domesticus	ypt2431
DC	Gallus_gallus_domesticus	ypt2437
DC	Gallus_gallus_domesticus	ypt2438
DC	Gallus_gallus_domesticus	ypt2439
DC	Gallus_gallus_domesticus	ypt2440
DC	Gallus_gallus_domesticus	ypt2441
DC	Gallus_gallus_domesticus	ypt2442
DC	Gallus_gallus_domesticus	ypt2443
DC	Gallus_gallus_domesticus	ypt2444
DC	Gallus_gallus_domesticus	ypt2445
DC	Gallus_gallus_domesticus	ypt2446
DC	Gallus_gallus_domesticus	ypt2447
DC	Gallus_gallus_domesticus	ypt2448
DC	Gallus_gallus_domesticus	ypt2449
DC	Gallus_gallus_domesticus	ypt2459
DC	Gallus_gallus_domesticus	ypt2468
DC	Gallus_gallus_domesticus	ypt2496
DC	Gallus_gallus_domesticus	ypt2497
DC	Gallus_gallus_domesticus	ypt2499
DC	Gallus_gallus_domesticus	ypt2503
DC	Gallus_gallus_domesticus	ypt2504
DC	Gallus_gallus_domesticus	ypt2507
DC	Gallus_gallus_domesticus	ypt2512
DC	Gallus_gallus_domesticus	ypt2516
DC	Gallus_gallus_domesticus	ypt2521
DC	Gallus_gallus_domesticus	ypt2534
DC	Gallus_gallus_domesticus	ypt2543
DC	Gallus_gallus_domesticus	ypt2544
DC	Gallus_gallus_domesticus	ypt2545
DC	Gallus_gallus_domesticus	ypt2546
DC	Gallus_gallus_domesticus	ypt2552
DC	Gallus_gallus_domesticus	ypt2562
DC	Gallus_gallus_domesticus	ypt2563
DC	Gallus_gallus_domesticus	ypt2569
DC	Gallus_gallus_domesticus	ypt2570
DC	Gallus_gallus_domesticus	ypt2571
DC	Gallus_gallus_domesticus	ypt2573
DC	Gallus_gallus_domesticus	ypt2579
DC	Gallus_gallus_domesticus	ypt258
DC	Gallus_gallus_domesticus	ypt259
DC	Gallus_gallus_domesticus	ypt2598
DC	Gallus_gallus_domesticus	ypt2601
DC	Gallus_gallus_domesticus	ypt2606
DC	Gallus_gallus_domesticus	ypt2608
DC	Gallus_gallus_domesticus	ypt2615
DC	Gallus_gallus_domesticus	ypt262
DC	Gallus_gallus_domesticus	ypt2623
DC	Gallus_gallus_domesticus	ypt2624
DC	Gallus_gallus_domesticus	ypt2625
DC	Gallus_gallus_domesticus	ypt2628
DC	Gallus_gallus_domesticus	ypt2629
DC	Gallus_gallus_domesticus	ypt263
DC	Gallus_gallus_domesticus	ypt2630
DC	Gallus_gallus_domesticus	ypt2636
DC	Gallus_gallus_domesticus	ypt2638
DC	Gallus_gallus_domesticus	ypt264
DC	Gallus_gallus_domesticus	ypt2640
DC	Gallus_gallus_domesticus	ypt2644
DC	Gallus_gallus_domesticus	ypt2646
DC	Gallus_gallus_domesticus	ypt2650
DC	Gallus_gallus_domesticus	ypt2653
DC	Gallus_gallus_domesticus	ypt2656
DC	Gallus_gallus_domesticus	ypt2657
DC	Gallus_gallus_domesticus	ypt2658
DC	Gallus_gallus_domesticus	ypt2661
DC	Gallus_gallus_domesticus	ypt2664
DC	Gallus_gallus_domesticus	ypt2665
DC	Gallus_gallus_domesticus	ypt2669
DC	Gallus_gallus_domesticus	ypt2670
DC	Gallus_gallus_domesticus	ypt2671
DC	Gallus_gallus_domesticus	ypt2672
DC	Gallus_gallus_domesticus	ypt2673
DC	Gallus_gallus_domesticus	ypt2678
DC	Gallus_gallus_domesticus	ypt2706
DC	Gallus_gallus_domesticus	ypt2722
DC	Gallus_gallus_domesticus	ypt2724
DC	Gallus_gallus_domesticus	ypt2729
DC	Gallus_gallus_domesticus	ypt2733
DC	Gallus_gallus_domesticus	ypt2739
DC	Gallus_gallus_domesticus	ypt2740
DC	Gallus_gallus_domesticus	ypt2745
DC	Gallus_gallus_domesticus	ypt2746
DC	Gallus_gallus_domesticus	ypt2760
DC	Gallus_gallus_domesticus	ypt2761
DC	Gallus_gallus_domesticus	ypt2765
DC	Gallus_gallus_domesticus	ypt2766
DC	Gallus_gallus_domesticus	ypt2775
DC	Gallus_gallus_domesticus	ypt2780
DC	Gallus_gallus_domesticus	ypt2831
DC	Gallus_gallus_domesticus	ypt2832
DC	Gallus_gallus_domesticus	ypt2842
DC	Gallus_gallus_domesticus	ypt2843
DC	Gallus_gallus_domesticus	ypt2849
DC	Gallus_gallus_domesticus	ypt2859
DC	Gallus_gallus_domesticus	ypt2860
DC	Gallus_gallus_domesticus	ypt2861
DC	Gallus_gallus_domesticus	ypt2862
DC	Gallus_gallus_domesticus	ypt2863
DC	Gallus_gallus_domesticus	ypt2870
DC	Gallus_gallus_domesticus	ypt2871
DC	Gallus_gallus_domesticus	ypt2902
DC	Gallus_gallus_domesticus	ypt2909
DC	Gallus_gallus_domesticus	ypt2910
DC	Gallus_gallus_domesticus	ypt2911
DC	Gallus_gallus_domesticus	ypt2912
DC	Gallus_gallus_domesticus	ypt2918
DC	Gallus_gallus_domesticus	ypt2929
DC	Gallus_gallus_domesticus	ypt2930
DC	Gallus_gallus_domesticus	ypt3133
DC	Gallus_gallus_domesticus	ypt3134
DC	Gallus_gallus_domesticus	ypt3135
DC	Gallus_gallus_domesticus	ypt3136
DC	Gallus_gallus_domesticus	ypt3137
DC	Gallus_gallus_domesticus	ypt3138
DC	Gallus_gallus_domesticus	ypt3139
DC	Gallus_gallus_domesticus	ypt3140
DC	Gallus_gallus_domesticus	ypt3141
DC	Gallus_gallus_domesticus	ypt3142
DC	Gallus_gallus_domesticus	ypt3143
DC	Gallus_gallus_domesticus	ypt3144
DC	Gallus_gallus_domesticus	ypt3145
DC	Gallus_gallus_domesticus	ypt3146
DC	Gallus_gallus_domesticus	ypt3150
DC	Gallus_gallus_domesticus	ypt3159
DC	Gallus_gallus_domesticus	ypt3160
DC	Gallus_gallus_domesticus	ypt3162
DC	Gallus_gallus_domesticus	ypt3163
DC	Gallus_gallus_domesticus	ypt3164
DC	Gallus_gallus_domesticus	ypt3165
DC	Gallus_gallus_domesticus	ypt3166
DC	Gallus_gallus_domesticus	ypt3167
DC	Gallus_gallus_domesticus	ypt3168
DC	Gallus_gallus_domesticus	ypt3169
DC	Gallus_gallus_domesticus	ypt3170
DC	Gallus_gallus_domesticus	ypt3171
DC	Gallus_gallus_domesticus	ypt3172
DC	Gallus_gallus_domesticus	ypt3173
DC	Gallus_gallus_domesticus	ypt3177
DC	Gallus_gallus_domesticus	ypt3179
DC	Gallus_gallus_domesticus	ypt3180
DC	Gallus_gallus_domesticus	ypt3181
DC	Gallus_gallus_domesticus	ypt3182
DC	Gallus_gallus_domesticus	ypt3189
DC	Gallus_gallus_domesticus	ypt3190
DC	Gallus_gallus_domesticus	ypt3191
DC	Gallus_gallus_domesticus	ypt3193
DC	Gallus_gallus_domesticus	ypt3195
DC	Gallus_gallus_domesticus	ypt3196
DC	Gallus_gallus_domesticus	ypt3197
DC	Gallus_gallus_domesticus	ypt3198
DC	Gallus_gallus_domesticus	ypt3204
DC	Gallus_gallus_domesticus	ypt3205
DC	Gallus_gallus_domesticus	ypt3206
DC	Gallus_gallus_domesticus	ypt3207
DC	Gallus_gallus_domesticus	ypt3210
DC	Gallus_gallus_domesticus	ypt3211
DC	Gallus_gallus_domesticus	ypt3212
DC	Gallus_gallus_domesticus	ypt3213
DC	Gallus_gallus_domesticus	ypt3219
DC	Gallus_gallus_domesticus	ypt3220
DC	Gallus_gallus_domesticus	ypt3221
DC	Gallus_gallus_domesticus	ypt3222
DC	Gallus_gallus_domesticus	ypt3224
DC	Gallus_gallus_domesticus	ypt3225
DC	Gallus_gallus_domesticus	ypt3226
DC	Gallus_gallus_domesticus	ypt3228
DC	Gallus_gallus_domesticus	ypt3229
DC	Gallus_gallus_domesticus	ypt3238
DC	Gallus_gallus_domesticus	ypt3239
DC	Gallus_gallus_domesticus	ypt3240
DC	Gallus_gallus_domesticus	ypt3241
DC	Gallus_gallus_domesticus	ypt3243
DC	Gallus_gallus_domesticus	ypt3245
DC	Gallus_gallus_domesticus	ypt3246
DC	Gallus_gallus_domesticus	ypt3247
DC	Gallus_gallus_domesticus	ypt3257
DC	Gallus_gallus_domesticus	ypt3258
DC	Gallus_gallus_domesticus	ypt3259
DC	Gallus_gallus_domesticus	ypt3260
DC	Gallus_gallus_domesticus	ypt3261
DC	Gallus_gallus_domesticus	ypt3262
DC	Gallus_gallus_domesticus	ypt3269
DC	Gallus_gallus_domesticus	ypt3270
DC	Gallus_gallus_domesticus	ypt3271
DC	Gallus_gallus_domesticus	ypt3272
DC	Gallus_gallus_domesticus	ypt3275
DC	Gallus_gallus_domesticus	ypt3276
DC	Gallus_gallus_domesticus	ypt3277
DC	Gallus_gallus_domesticus	ypt3278
DC	Gallus_gallus_domesticus	ypt3289
DC	Gallus_gallus_domesticus	ypt47
DC	Gallus_gallus_domesticus	ypt4795
DC	Gallus_gallus_domesticus	ypt4796
DC	Gallus_gallus_domesticus	ypt4797
DC	Gallus_gallus_domesticus	ypt4798
DC	Gallus_gallus_domesticus	ypt4799
DC	Gallus_gallus_domesticus	ypt4800
DC	Gallus_gallus_domesticus	ypt4801
DC	Gallus_gallus_domesticus	ypt4802
DC	Gallus_gallus_domesticus	ypt4803
DC	Gallus_gallus_domesticus	ypt4807
DC	Gallus_gallus_domesticus	ypt4808
DC	Gallus_gallus_domesticus	ypt4809
DC	Gallus_gallus_domesticus	ypt4929
DC	Gallus_gallus_domesticus	ypt4930
DC	Gallus_gallus_domesticus	ypt4931
DC	Gallus_gallus_domesticus	ypt4934
DC	Gallus_gallus_domesticus	ypt4935
DC	Gallus_gallus_domesticus	ypt4936
DC	Gallus_gallus_domesticus	ypt4941
DC	Gallus_gallus_domesticus	ypt4942
DC	Gallus_gallus_domesticus	ypt4943
DC	Gallus_gallus_domesticus	ypt4944
DC	Gallus_gallus_domesticus	ypt4947
DC	Gallus_gallus_domesticus	ypt4948
DC	Gallus_gallus_domesticus	ypt4950
DC	Gallus_gallus_domesticus	ypt4951
DC	Gallus_gallus_domesticus	ypt4952
DC	Gallus_gallus_domesticus	ypt4953
DC	Gallus_gallus_domesticus	ypt4984
DC	Gallus_gallus_domesticus	ypt50
DC	Gallus_gallus_domesticus	ypt51
DC	Gallus_gallus_domesticus	ypt5136
DC	Gallus_gallus_domesticus	ypt5137
DC	Gallus_gallus_domesticus	ypt5138
DC	Gallus_gallus_domesticus	ypt5163
DC	Gallus_gallus_domesticus	YPt519
DC	Gallus_gallus_domesticus	YPt520
DC	Gallus_gallus_domesticus	YPt521
DC	Gallus_gallus_domesticus	YPt522
DC	Gallus_gallus_domesticus	YPt523
DC	Gallus_gallus_domesticus	YPt524
DC	Gallus_gallus_domesticus	YPt525
DC	Gallus_gallus_domesticus	YPt528
DC	Gallus_gallus_domesticus	ypt5287
DC	Gallus_gallus_domesticus	ypt5288
DC	Gallus_gallus_domesticus	ypt5289
DC	Gallus_gallus_domesticus	ypt5290
DC	Gallus_gallus_domesticus	ypt5291
DC	Gallus_gallus_domesticus	ypt5293
DC	Gallus_gallus_domesticus	ypt5294
DC	Gallus_gallus_domesticus	ypt5295
DC	Gallus_gallus_domesticus	ypt5296
DC	Gallus_gallus_domesticus	ypt5297
DC	Gallus_gallus_domesticus	ypt53
DC	Gallus_gallus_domesticus	YPt531
DC	Gallus_gallus_domesticus	ypt5328
DC	Gallus_gallus_domesticus	ypt5329
DC	Gallus_gallus_domesticus	ypt5330
DC	Gallus_gallus_domesticus	ypt5331
DC	Gallus_gallus_domesticus	ypt5332
DC	Gallus_gallus_domesticus	ypt5333
DC	Gallus_gallus_domesticus	ypt5334
DC	Gallus_gallus_domesticus	ypt5335
DC	Gallus_gallus_domesticus	ypt5336
DC	Gallus_gallus_domesticus	ypt5337
DC	Gallus_gallus_domesticus	ypt55
DC	Gallus_gallus_domesticus	YPt565
DC	Gallus_gallus_domesticus	Ypt566
DC	Gallus_gallus_domesticus	Ypt567
DC	Gallus_gallus_domesticus	Ypt568
DC	Gallus_gallus_domesticus	Ypt569
DC	Gallus_gallus_domesticus	Ypt573
DC	Gallus_gallus_domesticus	Ypt574
DC	Gallus_gallus_domesticus	Ypt575
DC	Gallus_gallus_domesticus	Ypt576
DC	Gallus_gallus_domesticus	Ypt577
DC	Gallus_gallus_domesticus	Ypt578
DC	Gallus_gallus_domesticus	Ypt579
DC	Gallus_gallus_domesticus	Ypt580
DC	Gallus_gallus_domesticus	Ypt581
DC	Gallus_gallus_domesticus	Ypt582
DC	Gallus_gallus_domesticus	Ypt584
DC	Gallus_gallus_domesticus	Ypt587
DC	Gallus_gallus_domesticus	Ypt588
DC	Gallus_gallus_domesticus	Ypt589
DC	Gallus_gallus_domesticus	Ypt590
DC	Gallus_gallus_domesticus	Ypt591
DC	Gallus_gallus_domesticus	Ypt592
DC	Gallus_gallus_domesticus	Ypt593
DC	Gallus_gallus_domesticus	Ypt594
DC	Gallus_gallus_domesticus	Ypt595
DC	Gallus_gallus_domesticus	Ypt596
DC	Gallus_gallus_domesticus	Ypt597
DC	Gallus_gallus_domesticus	Ypt598
DC	Gallus_gallus_domesticus	Ypt599
DC	Gallus_gallus_domesticus	Ypt600
DC	Gallus_gallus_domesticus	YPt601
DC	Gallus_gallus_domesticus	YPt602
DC	Gallus_gallus_domesticus	YPt603
DC	Gallus_gallus_domesticus	YPt606
DC	Gallus_gallus_domesticus	YPt607
DC	Gallus_gallus_domesticus	YPt608
DC	Gallus_gallus_domesticus	YPt609
DC	Gallus_gallus_domesticus	YPt610
DC	Gallus_gallus_domesticus	ypt611
DC	Gallus_gallus_domesticus	ypt612
DC	Gallus_gallus_domesticus	ypt613
DC	Gallus_gallus_domesticus	ypt615
DC	Gallus_gallus_domesticus	ypt616
DC	Gallus_gallus_domesticus	ypt617
DC	Gallus_gallus_domesticus	ypt618
DC	Gallus_gallus_domesticus	ypt619
DC	Gallus_gallus_domesticus	ypt620
DC	Gallus_gallus_domesticus	YPt622
DC	Gallus_gallus_domesticus	YPt623
DC	Gallus_gallus_domesticus	YPt626
DC	Gallus_gallus_domesticus	YPt637
DC	Gallus_gallus_domesticus	YPt638
DC	Gallus_gallus_domesticus	YPt640
DC	Gallus_gallus_domesticus	YPt641
DC	Gallus_gallus_domesticus	Ypt648
DC	Gallus_gallus_domesticus	YPt675A
DC	Gallus_gallus_domesticus	ypt677B
DC	Gallus_gallus_domesticus	ypt678B
DC	Gallus_gallus_domesticus	ypt679B
DC	Gallus_gallus_domesticus	ypt680B
DC	Gallus_gallus_domesticus	ypt681B
DC	Gallus_gallus_domesticus	ypt684B
DC	Gallus_gallus_domesticus	ypt685B
DC	Gallus_gallus_domesticus	ypt686B
DC	Gallus_gallus_domesticus	ypt687B
DC	Gallus_gallus_domesticus	ypt688B
DC	Gallus_gallus_domesticus	ypt890
DC	Gallus_gallus_domesticus	ypt891
DC	Gallus_gallus_domesticus	ypt896
DC	Gallus_gallus_domesticus	ypt897
DC	Gallus_gallus_domesticus	ypt898
DC	Gallus_gallus_domesticus	ypt899
DC	Gallus_gallus_domesticus	ypt900
DC	Gallus_gallus_domesticus	ypt901
DC	Gallus_gallus_domesticus	ypt902
DC	Gallus_gallus_domesticus	ypt903
DC	Gallus_gallus_domesticus	ypt904
DC	Gallus_gallus_domesticus	ypt905
DC	Gallus_gallus_domesticus	ypt906
DC	Gallus_gallus_domesticus	ypt907
DC	Gallus_gallus_domesticus	ypt908
DC	Gallus_gallus_domesticus	ypt909
DC	Gallus_gallus_domesticus	ypt910
DC	Gallus_gallus_domesticus	ypt911
DC	Gallus_gallus_domesticus	ypt912
DC	Gallus_gallus_domesticus	ypt913
DC	Gallus_gallus_domesticus	ypt915
DC	Gallus_gallus_domesticus	ypt916
DC	Gallus_gallus_domesticus	ypt917
DC	Gallus_gallus_domesticus	ypt918
DC	Gallus_gallus_domesticus	ypt919
DC	Gallus_gallus_domesticus	ypt920
DC	Gallus_gallus_domesticus	ypt921
DC	Gallus_gallus_domesticus	ypt922
DC	Gallus_gallus_domesticus	ypt923
DC	Gallus_gallus_domesticus	ypt924
DC	Gallus_gallus_domesticus	ypt925
DC	Gallus_gallus_domesticus	ypt926
DC	Gallus_gallus_domesticus	ypt927
DC	Gallus_gallus_domesticus	ypt928
DC	Gallus_gallus_domesticus	ypt929
DC	Gallus_gallus_domesticus	ypt930
DC	Gallus_gallus_domesticus	ypt931
DC	Gallus_gallus_domesticus	ypt932
DC	Gallus_gallus_domesticus	ypt933
DC	Gallus_gallus_domesticus	ypt934x
DC	Gallus_gallus_domesticus	ypt935
DC	Gallus_gallus_domesticus	ypt936
